2.14396,1.3636,-0.939001,2.04333,-1.13002,1.14766,1
9.16711,4.03839,-0.70127,0.285043,3.91334,3.0001,3
6.36882,9.41917,2.68008,-2.59613,-0.0839742,7.49023,4
-1.18789,-2.77976,5.6979,6.26419,2.95925,-2.43822,2
7.11031,9.2415,2.69094,-3.76424,1.11181,5.92383,4
8.50239,4.13348,-2.34133,0.988449,4.32671,2.35941,3
1.3129,1.17065,-0.352332,2.8566,-1.35352,0.77338,1
8.18712,4.36329,-2.72335,1.66278,5.98266,2.45653,3
0.10009,1.78653,0.071035,2.72673,-0.610196,2.34962,1
4.01786,8.52698,3.28668,-2.95725,-1.19481,5.30084,4
9.70705,6.74864,-1.85411,-0.826045,5.45752,3.86026,3
1.17478,1.24744,-0.341862,3.15981,-0.852114,1.90422,1
2.45654,1.76506,-0.238178,1.77323,-1.57636,1.26443,1
9.00646,3.44265,-0.295545,-0.228322,4.09074,3.29054,3
1.4799,2.76467,-0.962299,3.32789,0.360814,1.8957,1
5.13406,9.92981,2.56833,-1.28407,-1.30561,6.27604,4
5.83234,7.43596,2.70485,-1.82895,-0.734381,8.38494,4
1.63119,0.985612,1.38093,2.84013,-0.725404,1.18136,1
-1.17907,-2.9219,4.45893,3.60343,2.88879,-1.20913,2
0.80523,3.66731,1.01789,3.67525,-0.881723,1.63327,1
4.97073,9.52772,3.87215,-2.59848,-1.57386,6.983,4
1.53789,1.47277,0.768048,2.65005,-0.100603,1.78663,1
4.38261,8.60163,2.58997,-2.64122,-0.277749,7.61664,4
0.772003,2.13198,0.126759,3.17073,-2.06587,2.17759,1
5.3488,9.67507,3.31411,-1.63713,-1.26578,7.04018,4
1.57273,1.70541,-1.03695,3.16023,-0.889205,2.8319,1
-1.51848,-1.97349,6.14832,5.31285,3.67138,-2.43984,2
8.36314,4.41966,-2.79394,-1.77454,4.67799,2.75901,3
-2.71984,0.53997,4.24362,-2.79054,0.703648,4.19643,0
0.643766,3.23055,-0.0864247,1.85493,-1.10044,1.30608,1
4.45116,8.50623,3.08565,-2.27612,0.550346,6.50961,4
9.2632,3.58431,-1.76051,1.39965,6.13115,3.10295,3
9.62515,4.37922,-2.54763,0.552202,4.14542,1.36029,3
9.14379,2.25958,-2.46743,0.670159,5.22047,2.00373,3
0.131291,1.44986,-1.05095,4.06041,0.387506,0.578527,1
5.27297,10.2002,3.05961,-1.17949,2.11361,7.47848,4
9.76267,3.18521,-1.2121,-0.425163,4.90632,2.17911,3
4.48453,6.80869,3.94892,-0.767741,-0.442542,6.79684,4
-1.40895,-2.74526,5.69472,5.25683,3.56938,-2.47189,2
6.01685,8.21595,1.70576,-1.69538,-0.653927,7.25703,4
9.12105,4.49658,-3.71445,1.15684,3.0144,2.82443,3
0.0399657,2.23097,1.66077,-0.533845,5.50173,3.67274,0
8.28415,3.18553,-2.99256,1.93403,5.79939,3.93567,3
0.176884,-1.0685,7.74534,5.8204,2.54338,-1.94684,2
6.05241,9.1684,2.87166,0.000720398,-0.844512,6.71705,4
-0.443672,-2.67846,6.92768,5.66508,4.85377,-2.56323,2
-1.093,-2.57387,4.95979,4.66785,2.00149,-3.32078,2
6.42748,9.47796,8.25439,-0.423426,1.14297,7.03867,0
7.20647,9.98934,1.65719,4.04493,-2.80288,-2.90259,0
0.191803,-2.70266,6.28383,3.97512,2.11616,-1.89469,2
1.74322,-0.541229,2.89928,8.1137,3.5079,4.52532,0
0.905758,-0.433132,0.168124,2.05042,0.25147,1.75684,1
1.22131,-0.657768,1.11679,2.36753,1.03914,2.10473,1
3.69286,8.66013,3.402,-2.7126,-1.14146,7.05547,4
-0.800525,-2.31104,5.61011,5.33532,1.72879,-2.01407,2
5.14798,9.36221,4.36586,-2.61666,-1.02268,6.28366,4
5.42737,8.41861,3.83276,-3.01221,0.384469,6.30161,4
-0.93856,-1.71923,5.55249,5.26997,3.1021,-2.89101,2
5.40459,8.93064,4.0061,-1.67516,-0.187939,6.28519,4
8.84126,3.38286,-3.03016,3.40074,4.61126,5.3516,3
9.59478,4.36816,-2.92379,1.76748,3.96438,4.10706,3
-1.57316,-1.30846,5.56433,4.84075,3.46444,-3.56043,2
-0.893208,-1.77662,6.56809,3.56754,3.74288,-2.24196,2
4.5191,9.93273,1.66659,-3.1958,0.109278,7.02031,4
-0.964863,-2.46143,5.15192,6.07988,2.72001,-3.49179,2
8.72651,5.06394,-1.6885,0.114338,5.25111,3.80972,3
8.95215,3.66169,-1.36903,0.366503,4.29942,3.68147,3
1.10113,2.04103,-0.0696252,4.58258,0.229255,2.67041,1
-0.972497,-0.150321,6.94361,5.25108,2.31982,-3.24848,2
8.29539,3.20334,-2.1402,2.26376,5.74545,2.97742,3
0.379937,2.82359,0.141398,4.10899,0.289585,0.701546,1
-0.969827,-1.68111,5.442,5.1114,3.77263,-3.46781,2
-2.31218,-1.51789,5.31254,4.19926,3.23188,-2.32511,2
4.54375,8.05671,3.02712,-2.95233,0.74078,6.92714,4
-1.13616,-3.53784,5.12944,4.88061,1.5649,-3.4991,2
8.03458,3.73387,-2.98793,1.06437,3.21954,3.34104,3
5.38361,9.58315,2.44612,-2.52723,-0.459281,7.42913,4
4.81738,9.84288,2.48072,8.82931,-2.99663,-0.640795,0
4.07035,10.2657,2.68043,-1.89665,-0.0506192,6.4722,4
-2.88488,7.30515,-0.86993,9.77121,9.49914,6.15462,0
-2.26791,-2.24891,6.80022,5.87337,4.25709,-2.91269,2
0.55125,-1.95656,6.44059,5.60434,3.98254,-2.10571,2
0.0311832,0.956221,-0.266327,3.98944,-1.92856,3.00202,1
0.729068,-0.636056,-0.108866,4.01216,-0.994141,2.64383,1
7.55848,3.4761,-0.552989,2.32839,5.45569,3.6631,3
3.93075,10.0693,4.23891,-1.74383,0.977036,7.10717,4
4.91278,9.0275,3.12847,-0.910294,-0.189159,6.9043,4
-1.09891,-2.42535,4.89754,3.12244,2.14599,-1.92525,2
0.415434,2.36951,-0.46794,2.55714,-0.836412,0.461621,1
9.28493,3.77568,-2.60432,0.0118141,6.50962,4.31547,3
-2.10977,-2.57585,5.11263,5.50391,2.99651,-1.40158,2
7.53973,2.18855,-0.139013,1.12968,5.40434,2.08771,3
1.47478,1.76468,1.5171,3.30753,-1.94012,0.436865,1
7.30692,4.69574,-1.90204,0.661962,4.60645,3.91,3
8.1952,4.54885,-0.227313,1.38751,4.56084,2.94858,3
0.857563,1.97676,0.390497,3.6047,-1.98916,1.26912,1
5.03003,9.87344,2.94382,-4.01782,-0.121574,7.84812,4
-1.97184,-2.27495,6.37137,5.17473,1.85875,-3.55038,2
0.64293,1.7608,0.00252946,4.42091,-2.41094,1.62696,1
-1.70561,-1.18169,6.10003,3.71762,3.38236,-3.79094,2
0.708136,2.84055,0.439645,5.12545,-1.2958,0.2216,1
0.0637374,2.21638,-1.63642,1.13363,-1.0735,2.48904,1
-1.04758,-3.32426,6.90514,4.60873,3.02885,-3.02791,2
2.23491,2.54652,1.6986,3.10755,-1.15599,2.54658,1
-0.491174,-1.40536,6.42106,4.89451,1.86047,-3.27152,2
5.95643,7.78482,3.40367,-1.49877,-0.99165,5.7977,4
8.07653,2.84101,-1.29046,1.61775,3.6924,1.17044,3
-1.92565,-1.75268,6.70328,4.82408,2.78153,-2.20842,2
-1.42268,-1.22619,5.48115,5.30815,2.56529,-3.78184,2
2.40784,2.36992,0.0356315,2.00527,-2.04574,1.72198,1
11.1365,2.73629,-2.93415,1.61396,6.25431,2.79921,3
11.0608,4.57125,-1.35581,-0.564583,3.88737,2.96731,3
-0.291019,1.0484,-0.388911,4.40816,-1.22208,1.57829,1
5.59492,8.8361,3.02512,-0.713937,-0.0164484,7.23135,4
1.2348,2.26741,-2.53794,3.5242,0.768807,2.4858,1
5.46348,10.1296,2.49749,-1.92085,0.270686,6.20594,4
2.4676,4.17781,1.18787,3.65445,-0.856032,0.621895,1
0.397241,1.63904,-0.19508,3.20674,-1.02752,3.05573,1
7.48904,10.1402,-2.24542,-2.82948,6.25873,1.05093,0
-1.90258,-0.81236,5.76285,5.08663,4.09776,-3.41233,2
7.55794,2.12278,-0.524839,0.211385,5.67021,3.07176,3
-1.06255,-1.1693,5.65171,5.86499,3.8328,-1.8739,2
0.569278,1.61247,0.717843,2.11177,-1.7922,0.865717,1
-1.60508,-2.11059,3.44875,5.60907,3.60067,-1.99576,2
-1.91711,-2.54536,3.05313,4.71587,3.76024,-4.41669,2
5.00978,8.04267,2.78755,-0.903919,0.95944,6.97418,4
-1.95433,-2.56536,4.47273,4.97637,1.20948,-2.58746,2
4.08533,9.06998,3.18643,-2.57445,-0.470285,7.18449,4
0.305363,-1.20888,6.83195,4.78756,1.50579,-4.29876,2
1.12186,0.498405,2.27661,3.56198,-0.39691,3.22924,1
-1.59136,-0.0198419,7.03962,5.44542,2.97067,-2.57944,2
4.4101,8.33265,1.18716,-2.28062,-0.182176,7.57239,4
8.81951,3.07351,-0.313696,0.65621,5.16104,4.21729,3
4.67159,10.4551,3.94175,-1.8906,-1.84337,6.71119,4
-1.39546,-1.31651,6.06245,7.16517,1.28845,-2.73363,2
8.13697,2.37707,-2.74119,0.355718,4.86743,2.62743,3
-1.51865,-2.92717,6.34897,4.34778,2.73718,-3.37067,2
0.307621,1.7648,-0.296495,2.53726,-0.754736,0.326198,1
-0.788925,-2.64026,6.82161,4.33575,2.08526,-2.90231,2
4.33145,9.87778,3.69375,-2.39788,0.461161,5.79316,4
4.38865,9.70094,2.43246,-1.48432,-0.305962,5.41923,4
4.67216,9.62669,1.82361,-3.01022,-0.6207,7.06317,4
8.996,3.75082,-0.393453,0.102433,4.66735,4.26764,3
8.61722,2.95975,-1.33504,0.0118367,3.37888,2.67427,3
0.0281448,0.986517,-0.144664,3.93226,-1.03668,2.17031,1
-0.50236,2.14389,-0.779576,0.084506,-0.502689,1.00275,1
7.88073,4.98061,-3.0964,2.09458,5.6277,4.3589,3
-0.516231,0.141772,1.38577,3.99531,1.00342,2.00983,1
1.59729,2.4173,0.324611,3.03072,-0.292114,-0.622305,1
7.88223,10.3995,6.75514,5.34442,3.44541,2.10174,0
4.30239,10.0659,8.28423,6.70161,-2.92964,2.98953,0
0.895248,0.746849,0.94999,5.47565,-1.46351,1.70988,1
9.31145,3.88056,-1.8844,-0.116405,4.70626,1.71179,3
2.41502,1.47762,1.00699,4.65053,-1.22936,1.69622,1
5.33344,9.9337,2.98156,-0.97714,0.8664,6.1389,4
5.14393,9.67026,2.9184,-2.67395,0.600698,7.52354,4
4.82678,8.24861,4.06604,-1.25685,-0.483925,7.39823,4
-0.951011,-2.44427,5.45795,5.29338,3.86161,-3.59604,2
2.3367,1.78247,-2.10398,1.76994,-1.86713,1.43846,1
-0.763711,-1.10467,6.87782,4.54235,3.37222,-2.67424,2
8.45831,4.34087,-2.34818,1.22068,4.92403,2.62751,3
8.84936,4.32242,-0.380991,0.845386,5.79103,3.4114,3
-0.541818,-2.84953,6.19463,4.98396,2.38112,-3.89351,2
8.69585,3.01627,-1.53726,-2.04593,5.71573,3.11948,3
9.7866,3.45776,-1.17681,1.68319,5.1553,1.16561,3
-1.72568,-2.59567,4.54528,5.37281,2.01062,-3.30423,2
9.67473,3.84043,-1.36024,0.749942,5.57347,3.72824,3
1.94207,5.90922,7.51782,6.49924,-0.222259,3.91582,0
1.10746,-2.53215,8.42149,3.30536,1.55186,3.59554,0
7.59387,6.33668,0.276394,5.23321,4.98966,3.77973,0
1.06861,1.83818,-1.10158,3.60813,-0.631495,2.15182,1
5.03946,9.57796,2.70778,-0.0896258,0.144057,6.78165,4
5.68539,9.31844,3.31566,-2.3406,0.360397,6.79059,4
1.19311,2.87212,0.400157,3.93682,-0.845684,1.72966,1
1.18716,3.47805,-1.58523,3.26992,-1.63505,1.15212,1
0.962019,3.7383,-0.0916771,3.65197,-0.990845,2.35802,1
8.91683,5.21172,-2.96536,2.67858,5.90981,1.5354,3
0.399423,2.0934,1.15379,3.56979,-0.542291,3.46752,1
7.71685,5.31728,-1.10775,1.2718,4.49684,1.58843,3
0.525042,-1.68632,6.54796,4.08185,3.4338,-1.4885,2
4.17931,9.04987,3.08574,-2.86281,-0.140236,7.31945,4
1.24376,2.27173,-0.964671,2.84405,0.339412,0.678497,1
4.11745,9.65644,3.14745,-2.33602,-1.52374,8.15553,4
8.88486,3.08832,-1.36283,-0.338207,6.06233,2.92669,3
3.99904,7.77399,4.26355,-2.48941,0.908758,6.8768,4
4.89526,9.90259,2.29933,-2.64464,0.80822,6.96451,4
-1.50941,-1.38191,5.12357,6.77736,3.81064,-2.70357,2
-1.51156,-2.68782,7.07258,5.11088,4.33394,-3.60348,2
-0.492567,-2.03295,5.38676,5.46551,3.10448,-3.58585,2
-1.30059,-2.24808,5.42981,4.01305,3.01063,-2.77832,2
4.87044,9.35073,2.2928,-1.894,-0.305192,5.94361,4
4.83441,8.17518,3.65788,-2.66958,0.441571,6.72472,4
8.15588,3.74386,-4.3649,1.71152,6.22715,3.45436,3
-1.20596,-2.89817,6.58229,3.05186,3.23875,-2.0214,2
-2.15046,-1.88393,7.23498,3.14249,3.82189,-1.63855,2
8.37787,3.44631,-1.09845,2.06015,5.03373,4.88308,3
8.40013,5.09833,-2.90043,1.5921,4.18272,3.77579,3
3.98549,8.86539,3.0547,-3.39717,0.265318,6.16227,4
0.45447,-1.34683,7.63163,5.30222,2.03417,-2.30114,2
8.40628,5.10827,-2.56806,2.07518,5.08031,2.34115,3
0.478328,-2.9022,5.14347,4.999,2.18096,-5.30702,2
5.21841,7.34029,2.92643,-1.98718,0.63568,7.7789,4
10.69,3.61462,-2.55821,0.817926,4.91805,4.09082,3
0.427339,1.16486,0.127883,3.51723,-0.332062,2.89893,1
-1.19043,-3.188,6.85772,6.19767,2.20281,-2.3745,2
1.58167,0.994097,1.52967,2.98766,-0.344756,1.70946,1
4.04979,8.68214,3.42749,-1.92713,-0.681232,7.00502,4
9.82921,4.92279,-2.24097,1.28679,5.57432,2.87322,3
9.21481,2.56898,-1.43428,0.564836,3.56346,2.42003,3
4.21606,7.43413,2.46549,-1.8453,-1.07854,7.01255,4
7.1892,4.48306,-3.79594,0.338824,5.86556,3.6576,3
-1.65855,-1.83199,6.08882,4.65778,2.57142,-3.21318,2
-0.249366,2.57277,0.750806,4.47932,-0.602402,2.00132,1
-2.57169,-2.23762,6.00159,3.47095,2.61242,-3.82567,2
0.941037,2.29508,-0.0813366,3.87959,-1.23498,0.203351,1
-0.763281,-1.33607,5.55395,5.33615,3.44152,-4.09128,2
-0.981111,-1.07848,5.57645,5.98881,2.18624,-3.69516,2
-2.01333,-1.88968,3.75641,5.14439,3.0296,-2.0904,2
10.1694,3.80748,-1.60156,1.43723,3.48772,2.10063,3
4.95437,9.94719,3.27346,-2.04803,-0.481556,6.49341,4
1.82388,2.96604,-0.20235,4.46292,-1.24021,2.30307,1
5.11956,9.6166,4.90537,-1.33821,0.927872,6.59523,4
1.59561,2.57406,0.255231,5.24714,-1.12425,1.74292,1
5.15969,9.87534,3.3832,-2.68905,1.74285,7.15547,4
0.957639,-2.18404,5.9799,4.2936,2.66893,-3.87668,2
7.02293,5.08413,-1.77045,0.952298,5.23266,6.22613,3
5.5768,8.56385,5.34182,-2.79548,-0.737161,6.54769,4
0.103292,2.88481,-1.03109,2.54595,-0.433077,0.164512,1
0.929585,1.91979,0.282389,4.08962,-0.028798,1.47899,1
8.60748,3.39087,-0.361208,1.61006,5.25743,2.02924,3
1.93053,2.25681,0.359085,3.59004,-0.658647,3.44817,1
-1.26198,-2.71875,5.89352,5.85361,2.77017,-3.93897,2
4.73216,7.56486,2.54664,-2.47986,-0.525708,6.44182,4
0.872033,3.26653,0.358826,2.55968,-2.39155,3.03765,1
10.1394,4.41803,-1.48643,2.86704,4.56552,1.48429,3
2.68265,0.212904,0.771726,2.22004,-1.44347,2.51247,1
1.35334,3.43145,-0.413709,1.62684,-1.62809,2.68154,1
4.46097,9.76603,0.82991,-2.11956,-1.14466,6.61876,4
1.76518,1.59099,0.295884,3.02502,-1.06784,2.63116,1
9.45697,5.3129,-1.43998,-1.01902,4.63047,2.95839,3
-0.996378,-2.07751,6.62396,5.65055,2.21889,-3.42518,2
1.00242,-0.431652,0.419026,4.20859,-0.643033,0.817525,1
4.69971,3.88507,4.91639,7.01708,-1.46521,7.49476,0
0.13293,-2.78482,5.59107,4.43497,1.54737,-3.84416,2
9.67982,4.13752,-1.60173,1.21551,5.20501,3.80055,3
1.08645,2.31482,0.182834,3.4471,-1.88061,0.694004,1
-0.199875,-1.16821,6.46136,4.83836,8.05543,7.34327,0
4.74579,9.09326,3.85721,-3.20523,-1.57244,6.53031,4
-0.270967,-3.47275,7.60592,5.58641,2.10425,-2.12754,2
4.65692,9.33267,3.48017,-1.23365,1.44609,7.40493,4
4.31951,8.56719,3.60453,-2.17751,-1.07982,8.41454,4
-0.289645,2.01074,0.925094,2.41274,-1.20784,2.61636,1
5.42993,9.51384,1.6446,-1.19471,-0.455759,6.71374,4
-1.28262,-2.02787,5.9021,4.88101,2.72635,-3.66726,2
3.69956,6.99474,3.23797,-1.8884,-0.22787,6.91504,4
9.17866,4.43508,-0.0457028,2.24465,5.03093,2.56885,3
7.16242,8.81547,3.88257,-0.846446,0.175171,6.32654,4
6.76161,8.71513,3.08766,-2.33315,0.00158148,8.2263,4
-0.330332,0.981728,-0.243559,3.80333,-2.64473,1.95067,1
0.573239,3.19337,-1.50922,3.08329,-1.35425,3.32282,1
-0.575267,-0.929122,5.84704,5.55448,2.54885,-3.89531,2
-1.32246,-1.95931,3.94596,5.3904,4.45294,-2.44642,2
1.76411,1.90529,-1.18225,3.76843,-1.49999,1.21549,1
4.67118,9.8173,2.69699,-0.333872,0.34469,5.97945,4
4.67002,8.40904,1.6984,-0.381928,1.00203,6.37678,4
-1.59785,-2.65421,4.85785,5.72589,2.40018,-3.68944,2
8.5297,2.37522,-1.80851,0.106474,8.09264,1.53556,3
10.0089,3.04756,-1.84645,1.1425,5.84962,2.55614,3
1.62912,1.78084,0.0138283,2.47956,-0.572256,2.17883,1
-1.38419,3.21635,0.820589,1.43995,-2.8584,0.245692,1
-1.65626,-0.532025,4.85652,5.89122,3.45829,-0.951398,2
-1.6635,-1.07434,4.66619,4.79525,1.75951,-2.2044,2
-1.75337,-0.426469,6.31222,4.64638,3.36441,-2.99218,2
-0.453528,-1.78977,6.12557,4.80971,4.19384,-1.58612,2
-0.693106,-2.30567,7.58663,6.35889,4.9375,-3.59117,2
4.27298,10.3476,3.67384,-1.98144,1.08081,5.78998,4
2.21146,2.71918,-0.755047,3.3678,0.486392,3.68653,1
0.0931594,1.12437,1.09168,1.87342,-0.673136,2.46759,1
-0.533393,-1.11448,5.53217,4.82477,4.39254,-2.49267,2
4.76729,2.92027,4.92052,2.11632,10.106,-2.23133,0
1.57261,1.54037,-0.107336,3.24623,-1.8144,1.1287,1
7.61707,2.8191,-3.00697,0.687284,5.65046,3.43399,3
3.05175,9.54733,2.3482,-1.85908,-0.999856,6.78781,4
8.09569,3.90552,-1.1812,1.15796,6.73085,2.16505,3
1.76241,1.82331,1.24361,4.68572,-2.83944,2.83906,1
-2.36564,-2.31677,7.00727,3.92024,2.70643,-1.55275,2
-1.09852,-1.68229,6.01716,5.13421,1.84739,-3.78027,2
-0.135484,3.79083,0.476893,3.37101,0.430248,2.23063,1
-2.9563,1.24914,-1.4795,3.61911,6.47978,9.24307,0
-0.895681,-2.01249,7.56639,3.84031,2.90652,-3.80716,2
10.1386,-1.28473,-0.0316101,-2.58641,3.07509,0.889661,0
-1.58427,-0.819753,7.91547,4.60592,2.85797,-2.28403,2
9.00224,5.76631,-3.19619,0.693196,5.12086,2.13121,3
-1.59861,-1.87415,6.75685,5.07068,2.97163,-1.97118,2
0.274404,1.94296,-0.880182,2.99844,-1.1227,2.95436,1
-0.629406,-2.16281,6.62032,3.9053,3.04824,-4.5184,2
0.445193,1.0967,-0.483051,3.6445,-1.53568,1.96836,1
9.80658,2.38853,-1.7915,0.840384,7.67798,3.06469,3
9.0045,3.75737,-2.22438,2.0211,3.17985,2.48551,3
9.02633,4.73345,-3.32858,0.988655,3.43438,4.02592,3
7.47864,8.79346,3.4081,-2.51949,0.236186,6.80941,4
5.69003,7.64402,3.65619,-1.34616,0.763268,7.97478,4
5.55706,9.22304,2.83307,-2.25013,0.686319,7.44286,4
-0.847388,-2.43053,4.94415,5.92014,3.78831,-3.54856,2
0.683585,2.05273,0.0470867,3.44175,-2.15711,1.96642,1
9.88158,3.98588,-2.15867,2.25237,5.55377,2.64758,3
4.60989,7.851,3.55514,-1.42673,-1.38421,8.06711,4
8.08296,3.65986,4.51273,7.7959,6.25771,2.73083,0
4.81832,8.88659,3.10845,-1.41719,0.510085,7.20702,4
3.79197,8.82357,2.84504,-1.56777,0.178625,6.04129,4
3.73406,9.65347,1.89552,-2.34892,-0.206096,6.94429,4
-0.521215,-0.96835,4.01276,5.60485,3.73247,-3.47346,2
9.21453,5.74755,-2.21762,0.833731,6.09815,2.62019,3
7.98938,5.76099,-2.79237,1.33905,6.31415,2.55839,3
4.285,8.68963,2.85909,-4.31961,1.33708,6.2789,4
5.1437,10.0761,3.28779,-2.39891,-0.760947,6.72654,4
0.3113,2.00566,-2.19076,1.64079,-1.09992,2.10913,1
6.51745,8.63291,-2.41766,-2.67645,2.2221,-0.916964,0
-0.304908,-3.029,6.39959,4.93079,3.87606,-2.44852,2
-0.603826,-2.51285,4.19304,4.91778,3.14424,-3.97641,2
-0.0889156,-3.10654,5.4427,4.11216,3.28884,-4.3189,2
1.33869,2.28009,0.119796,2.88098,-2.43293,2.78676,1
1.08564,1.32631,0.675258,3.53931,-2.20241,1.64975,1
2.36201,3.33336,-2.03806,2.15835,-3.0474,0.925812,1
3.93131,9.57931,4.03261,0.0703272,-0.95978,7.55914,4
10.9931,8.69321,9.50843,8.52517,-1.55742,0.184276,0
7.19141,3.54925,-2.44978,1.15333,6.94219,1.0632,3
5.28831,9.40343,3.23277,-2.40561,-0.411121,6.04084,4
9.14135,3.3355,-1.73104,1.24397,6.47999,2.81061,3
-0.922727,-4.59418,3.66422,5.94225,2.54194,-3.29428,2
1.08921,1.42082,-1.04088,3.5453,0.0149408,2.16073,1
0.924946,-0.86903,0.614372,2.7168,-2.21334,2.83031,1
-0.235192,9.75117,-0.555824,1.00484,4.23571,0.687091,0
10.1304,4.59303,7.7576,-1.75111,-0.0437875,4.02984,0
9.87815,3.75363,-1.40823,1.86337,5.33553,2.79453,3
1.82702,9.51108,1.08124,4.87796,-1.60377,9.90738,0
9.13507,2.77226,-1.38694,0.138595,4.0841,1.86151,3
8.65742,2.23442,-0.501805,0.869693,4.7199,4.62264,3
4.74307,7.7315,3.91205,-2.66967,-0.0469763,7.35723,4
5.02698,9.21487,2.10814,-1.04247,-0.477516,5.66042,4
-0.463628,-1.24809,5.44681,4.35278,2.80569,-3.16772,2
8.34289,4.33769,-1.88867,2.18442,5.3828,2.97718,3
-1.19571,-2.85481,5.03082,5.03625,2.7396,-4.31651,2
5.02354,9.41332,2.21494,-3.12385,0.0857664,6.74492,4
7.9724,3.51411,-1.10496,1.28582,5.93967,4.24291,3
-0.990873,-1.54019,4.75679,6.1042,-0.142129,-2.93604,2
5.86736,9.16824,3.15871,-2.00735,-0.414206,7.17424,4
0.278392,-0.187173,0.881032,2.09414,-1.02584,1.86164,1
5.78057,9.0006,3.54869,-3.72298,0.357585,6.48913,4
-0.460241,-2.4202,6.49308,5.43184,3.66332,-2.55416,2
1.98786,2.03447,0.354499,2.92671,-0.914229,2.15348,1
9.11512,3.74413,-1.93046,2.90164,3.93524,2.83136,3
9.66454,2.98508,-2.37245,1.67035,4.76267,2.50771,3
11.2643,4.6821,-0.85719,2.23836,2.24899,3.42367,3
0.588642,2.04921,0.0891622,1.63442,-1.48698,2.2531,1
8.92242,4.07403,-2.55146,1.0241,5.2379,2.42118,3
0.471011,-1.05101,5.38236,4.84836,4.25479,-3.83999,2
0.0882734,3.34282,0.22305,3.17404,-1.22865,1.71383,1
2.42023,1.00897,-1.03424,1.55117,-1.43954,1.37947,1
-1.60113,-1.26483,5.98226,3.51782,1.89463,-3.28718,2
-1.58888,-1.71592,5.8048,4.04334,2.78874,-2.8037,2
4.15693,9.34225,1.63848,-2.44907,-0.263591,8.33989,4
0.500192,1.12374,0.752601,2.84416,-1.28322,1.82161,1
4.89716,8.47866,1.24449,-0.720423,0.562514,7.42657,4
0.184087,3.53845,-0.236301,3.32766,-0.428157,2.32168,1
10.9322,2.58753,5.61561,2.11342,2.499,6.73897,0
-0.210476,-1.46711,6.86704,6.71834,4.44411,-3.9822,2
2.65301,0.711846,-0.158204,3.36744,-0.311771,0.882889,1
2.0859,4.4751,1.20453,1.98331,-0.398215,1.17379,1
8.08215,3.35449,-2.74738,0.468636,4.82784,2.1391,3
0.0395063,-2.75865,5.54601,5.17946,1.58155,-2.74623,2
0.240335,-2.77683,6.42527,5.75849,0.455185,-2.22547,2
4.70131,8.59984,2.86412,-0.690608,-0.146641,6.98416,4
-0.908179,-3.47757,6.2595,4.36288,3.4356,-2.32984,2
-2.17722,-2.6316,6.65436,5.62106,4.88567,-3.7479,2
9.67884,3.9808,-1.93348,0.367939,4.6881,3.51323,3
8.75977,4.91605,-2.41551,1.64741,6.13891,3.11003,3
5.55133,8.45309,2.78102,-2.01142,0.119678,7.07826,4
