x0,x1
3.7061789200334374,9.585264909488243
2.00314621983091,2.028188356258845
8.830471188550701,2.8345530162529484
7.602596675657017,2.844934532320698
8.603375559542108,3.436379607241446
2.058605659129299,1.53619412968672
8.250268370686054,2.5889114075636748
2.8618785464271057,6.126546413911743
1.3963895711001788,1.2714868323273607
10.324406670084977,6.727683414232161
9.1619633219077,3.892951137838042
2.3090211603251958,2.3082715705473253
8.766348598147939,2.8871540720010924
4.776339052170624,9.640508180867556
2.794271703685987,1.7834676898309656
9.932533355008328,2.84902013116912
8.411434089698623,3.0806062593172086
5.080286990524932,9.001523010076708
2.146979942665234,1.695834094777322
1.2852179016784109,2.393932165180298
8.187751765794387,2.5004684109814654
4.987486520627428,9.408883149600143
8.5375882887862,4.120866758999428
4.6770179104377325,8.600403996674872
5.600206953972212,8.671552860514302
5.606548849989592,9.070858456819952
5.309577130502599,10.02874773485585
4.6988939698191095,9.234387128037511
1.4085643721986738,2.3024279093107065
7.3657749438484075,3.682395199287291
7.986077189356447,3.233550472015418
2.068110407150749,2.397278404712628
4.237171842714953,9.631292051713592
4.402058468982408,9.222301334110071
5.256800053284858,8.733649580169045
2.266291656887737,2.464780432057602
4.709738275097639,9.294289202210305
4.880533950415153,8.816587794092657
8.771159699797456,3.044532431965119
7.743118760783732,3.330677649987551
4.448316696913063,7.923554703523759
1.92324944511154,1.4266757356397446
5.044203443145924,9.73876504052763
4.499834337697212,8.661127514737574
4.906427867497726,9.49286499783993
5.218469084873175,9.595323137393171
6.633259188892523,2.804350653939972
8.432698416696477,2.647406863528801
9.127047228085365,1.8479564293392774
5.084230488134807,9.65879876780398
9.509119436177123,3.8205674727308754
6.886079852886865,3.4456420390889706
1.691679849597984,1.364471886866629
2.474619168225828,1.4543675271231566
7.723904707045036,2.7009000620745875
1.4696855382793201,2.092235063567317
9.700893410057779,4.36481281692086
9.010921154984278,1.66684154969438
5.094790808299372,9.50052304628357
4.778358874404245,8.55759864298655
7.419939374563544,3.6451443028476933
2.870686164677025,2.5755624956511243
7.88894115289199,2.1693509378444666
1.979172938176854,1.2987931774282808
8.657893672470781,3.592209481269888
2.206170973741077,0.9421759067823596
7.954165852369778,3.5651921527579606
4.932991416663541,9.007344097364598
2.007801135126744,2.87212044629439
8.978015099284168,2.516720500988775
8.118757022629596,2.9978911777713124
9.201029205604371,3.5403173965248023
9.108802523894587,4.615454186497248
5.096024558245015,8.84544176789875
6.229463792052738,3.9087243954842874
4.893278564534896,9.745363068424975
8.82838997467743,2.5375049262200053
5.49915544907398,8.784189843640975
8.100250816748265,3.6848050874813802
3.6249032091605393,11.913877444595775
4.395152628579446,9.299964364998102
1.496469486066417,1.8144725744892714
6.918874854475473,3.352400357821314
1.0355100592632636,2.1107803151193827
8.104424082241454,2.665623897874055
7.170205996723782,2.7207752554225144
2.2980284918067397,1.917041419297289
10.089665315203632,6.242241309838478
4.60755084345888,9.32414021692193
1.4961668946915343,1.6403644127335868
4.487906587835398,9.927046283167094
4.8138966119644735,9.544374309852094
7.706906611435485,4.018449465827967
9.20173583622007,4.0763280920518286
1.6733703652848904,2.0665535538259197
1.7943712900839384,1.5186336384670287
5.331440634333706,9.586736928742663
6.516449842372951,2.7543942851185226
2.0030680739854767,1.8592477199749116
1.8845834211313266,2.1809284054001674
8.105958632199263,3.6039578900533424
7.442133994957815,2.9469604209449827
2.487515493436519,2.813744017142494
4.732335907023039,8.95473335884792
4.1480974328724765,9.857563958898847
2.368500020026055,2.454504626028383
6.078654106632752,8.697142538498332
1.5689334672485384,1.8719317089728917
0.7849144480054357,2.1118725888616567
1.0908853626808688,2.8201245604667147
5.376670810552266,9.190579192441389
1.712495457292826,1.8886046140017096
1.4438417170531503,1.96428478636292
5.936648888108773,9.540024032857325
7.77371429749276,3.800146132022943
2.8647639734396693,1.1384827092923364
2.98698062810077,1.850578376266173
5.593693025782375,10.294781821009307
0.9779705363869072,1.9666713806620286
2.3459341778334597,2.186750092726122
4.45384361766371,8.8417957751526
5.269148039524817,9.5362536686549
1.9885902752583866,1.3984823812173148
0.0831435716716189,4.47745847091551
3.059272544168658,2.2429890265765735
2.0405169228127544,1.145151088271926
2.6978982512929757,2.0061398366117524
2.1685951206410197,1.6263802881076437
5.369405240443752,9.307683742006526
8.208432175642878,1.7963212953014458
8.067581684477142,1.950114162073519
8.796719518096463,2.7678893630157893
1.9919016651572397,1.36537344262646
6.159664769990847,9.196658919697185
1.9623925416360968,2.573085392300743
8.072434435719229,2.6259153197836422
8.861112919420002,3.5852427358116663
1.6678104167916907,1.2812732644466909
2.5145957739212115,1.9040368820219438
6.767280499894894,4.844569645094319
5.487598814891215,9.250547084969922
7.92090575269234,2.1425454648677333
1.9357817840272653,1.3788546065483755
1.4551855546872734,1.152617779198825
3.27982002479376,0.8287473202864989
1.5066677626601412,2.146212326895147
-1.4475665395274095,4.657644524815574
5.371047686004654,9.149646290203245
9.671099467126197,4.166178904373936
1.850621510912556,2.5829425705726132
5.545655060297134,9.304569060453588
1.088378020427592,1.7094595562802493
5.435648648728622,8.327010159876625
4.913526970038289,9.855854240071173
5.863481925616703,8.800181907192698
5.420310013252276,9.27336678410069
5.033495358612436,9.257969608852049
7.306173783272965,3.1080850938731843
2.0147061045553656,2.2987989747472697
7.845161867791941,3.1328046184906406
4.665954773178475,9.496021174768261
1.243469627398973,2.5507171682328655
7.529257368808802,1.4006262993720997
7.774863804767826,2.684296478909051
6.959260452109764,3.2214982511343586
7.480586180910115,2.0867412229348026
7.620176610769206,3.6139713851504047
2.7654194595630797,5.579706502866193
2.6185997134975705,2.558768071469719
5.354725908569519,8.782256814715078
8.53929765198165,3.4737391895018686
1.7173770166290063,2.1392299624145816
5.218279902078834,9.451967420543097
5.010396853837704,8.635998529385432
4.314049428534322,8.19321930106163
4.522438710325323,9.21179953279673
8.222463618441319,2.559338416365641
5.459614467287602,8.665927957230503
7.708892861011751,2.9271651702402544
1.9952164152100296,2.887966483334016
5.354054338344295,9.478351158397292
7.529272505440639,2.5414231629663475
7.660983573589542,2.751763071946554
2.2326654909209127,1.6306885624393226
8.33759032349206,2.7060702101546146
1.8751266497856347,1.7041994392047002
5.012109728336379,9.706110277707715
8.02001774370284,4.106162811145575
4.290817133533484,8.119595594009612
1.7150328133034263,1.6080024604557728
1.868196867297493,2.2142675429070477
4.717876200671306,9.092275651598518
5.389180538083319,8.724407141835734
4.192434092047245,9.582369677228586
1.612056269454484,1.351071197831363
1.5445204030677813,2.0902362718857246
4.9499229617600236,8.898163124911518
5.735585163746804,8.895338161424068
2.448376163073957,2.366222159260079
5.233214991216763,8.982179258851259
8.666605422726047,5.062348978664258
2.766598937473055,1.645057166698502
4.766981749065879,8.202648466366602
1.9326031701855022,1.8674182402800665
5.153703348904551,9.407868606269648
5.765375416171849,9.609380925848658
4.7868212018972285,9.574222854598377
2.1545302344336585,1.9553324505402998
9.481029005341659,2.8563217592701395
4.496728717360179,9.569939280564522
9.097115506647267,3.240176358066231
8.076897062868321,3.7907546394806597
1.5801646952044488,2.128387946440533
5.169241921730846,8.852299294930486
8.159082986394198,3.523586303843341
5.014090578684564,8.995440501677898
4.931275742686154,9.47643727360147
4.767691351350804,9.10057982793642
1.9874590436215112,2.0703964299852693
1.9312760928484292,2.742689787184077
4.95865965707865,8.939126245808358
8.009100354546588,3.043098034437816
2.1987580588421385,2.5853270762734155
4.6070052697460255,8.334383523221112
5.592852077331498,9.359476655332534
5.199843975876321,8.674321553104086
5.456792313116624,8.598410524659828
7.84732727113824,3.6971002701029456
2.930691185313514,2.069404780575715
2.1936311362028538,1.5036614338686063
3.313881759930603,1.515021028786909
4.914907688737536,8.773385975336362
8.161448637185055,1.3727245092594718
7.828451267178565,2.3817899284324664
1.4110948093712294,2.2772620845579623
5.383040139192345,9.613466611942155
5.161583857092391,8.926198706850666
1.978504376534029,2.9387861934884034
1.708781871302538,2.0491244836317937
5.282754822815772,8.119618620422091
8.208114885194876,3.4359598820247452
2.8793892613529324,1.8645342197080785
8.161660769471714,2.4988169351516563
1.9032285730003946,2.242430514088723
5.270731364102394,9.379577580151324
4.218727071556729,8.735473661326852
4.463930494007196,7.539324758252697
2.635054692109753,0.9447563081461314
4.316560650792289,8.887617299053659
1.466291342224686,1.510513829020737
2.052228240942903,1.8205955897204793
2.374471890231293,2.377007305558568
4.875654436908227,9.803672788009996
5.441554888573579,8.9610814014936
5.650870644699399,9.780755598363426
5.088220777638613,8.816486080458338
8.969109478179952,3.5302190245219287
5.040914679273783,8.950555173404428
7.148972638082925,3.1079731196138476
5.583867373740056,8.666625376468179
7.443988197385535,4.134537616427092
11.529843402129703,5.807923567500615
5.112342362875943,9.466295415936544
1.6029281211389672,2.5114600008777344
7.932030302817673,3.0380232205179656
2.5702543029116303,1.6538578066025582
1.570817774444019,2.4077586493608054
7.97086495469524,3.389239653480199
8.637963337063194,2.3584179226571926
5.1753150496367795,9.244593565073831
1.7183153684390287,2.3255360261515787
5.056635205268882,8.280861010841317
9.365724008614013,2.5870149867098893
2.493236095996694,3.1380757895923685
8.623516658642423,1.7975444633668576
5.608579260412748,9.760658025961225
6.028103564970161,8.448395817139158
2.0721773790271394,2.3086633004352493
7.268853677520085,2.8443236960785105
1.71684088052634,2.6533703581804198
5.807687844734721,8.83883976539433
8.101456190346827,2.7322618877793357
1.546189552829418,1.1466477742413956
1.491923769158957,1.0910916651884812
8.949643367528418,1.1012566557064185
5.971283056551959,6.689246717544177
5.245487475819125,9.367438893024909
5.035026081556591,9.580939151304095
5.016002074532883,8.623291064826908
7.545018751695571,3.6560565350743945
5.227943886040804,10.082501172450542
5.269377996223184,8.539663203460316
8.791876953278416,2.807676753377908
4.5610087066217195,8.58655982298007
5.764234213206266,9.253917878144811
7.267861131800031,1.7536103217526624
5.317360734280885,9.554849920978112
4.726877775873759,9.195902002701274
5.146778966083315,8.321709097688297
2.0385680114572775,1.3533531332424165
5.090510779351853,8.351584026022076
2.4881103304218017,1.261481410139627
9.06713711984839,-0.2525086044641238
1.290044892400535,0.7764606933439397
1.7219493843125226,1.720562147857846
5.194289302265482,10.246499758716395
6.954319251150031,2.498760715486204
8.795623340193192,2.6801228734958027
4.473158790426822,8.466098539210403
5.756724871621065,9.31540584227739
2.5492412706212444,2.197250665795811
1.8595079751659984,1.8595178258304916
4.632235028705117,9.61804658760522
5.133696157035952,9.160848903098007
3.6483838535003814,9.338937659765454
8.385747421833136,3.027214325546063
7.359331034002545,3.1722725776031275
2.3090286117836287,4.311638894392832
5.399970950971025,8.191844695781706
5.120376589744284,10.300841557090198
5.279163456260862,9.038002695706206
2.4140863950266676,1.7592677168684983
7.391974967514077,3.0313368069664324
8.464616049721615,3.707099022300033
3.8473284850731426,2.671744946860746
7.657210367830183,5.165834310934666
1.6818454289765354,1.5242763006425935
8.631578271372435,1.59165739775736
1.362617771764337,2.284155458381109
2.1776721662387457,2.1566331633079336
1.5244875569403795,1.9311581351198606
8.498135855329576,2.0670788704482006
5.361190678913886,8.813583423954116
4.990290197056134,8.848410108582863
5.100284598615471,9.574318674714357
3.9390725504957027,8.696089006452784
7.001712127131492,3.4243155634280193
5.084680412018039,8.29314275154751
5.553540334643486,8.9398094180232
1.9347439109258855,2.241027033259365
8.363910558444989,2.9171736041233065
9.593656138479187,1.8594881726120234
2.3886131228604155,2.9138179138448153
2.205053585466296,3.125702503529532
4.889373188207114,8.86159335005554
1.638976032662362,3.1113669107053625
10.11808003874373,11.730350810168012
7.906859340730252,3.787975149058741
5.154416506299482,9.851107472317619
7.865054148932974,2.8921742988232872
1.5919851670529055,2.1393522182966023
1.7647351081207054,1.1218910311207289
1.3923013277993457,2.188548399557164
5.664097070924529,9.27811500470033
4.641588839698597,8.06673169146347
3.254618710874426,2.000969777362183
7.605363490513875,0.5022562904480827
6.697055767426224,2.790182996373558
2.375400408659004,1.4857054661502305
1.9926519362918513,1.461647377108501
7.8424958676407375,3.845314519301183
4.4920890905108015,9.030839924923987
2.3425343064159003,2.6813393841083593
0.4281529375461534,2.4931415026251345
6.146922984071744,3.5106799366450696
3.27329371820758,2.619479156330688
7.674845152148258,2.334768322262297
8.855542342345556,1.477973505139347
3.131711540726318,2.1047466876991034
7.9549951190226516,2.0601054090456015
5.348193723728357,9.477652604285256
6.814713677703147,2.3696269803689995
5.255601299762491,9.686829272581479
2.947527689304435,2.460460837491745
8.983180361807612,1.8761196153512438
5.475153795986788,9.855306686290962
2.3131649393701386,2.178190803939912
3.818533782229081,8.495134647645031
1.7236167374241276,2.6342733357313493
6.030751788318199,9.604183115296571
5.005176309921691,8.34408188382492
3.1788350797498337,2.021158131183037
8.949799741953221,2.7483939081825683
8.586388206880342,3.9575897152096897
4.47654450865903,9.268326376263643
4.916439143106794,9.141289975244149
1.1128868057795436,1.5680934749631747
1.3776523074041263,1.8857967931498352
10.368506681804849,4.276466775171911
7.88686197817627,2.0611077302871994
8.942722185048696,3.088755211776329
8.200881770917753,1.540347649504193
5.834952252175703,9.197335764911491
11.384660010567064,0.806643217397639
4.933683126808713,8.512735347664679
7.713381328515257,3.0536312738209226
2.155929676549054,2.469093723066386
7.507411755577176,2.900573031257929
3.7230394325490224,9.467159955619637
0.9650493004921804,1.6626274824554164
6.031262459621573,8.466233542872864
5.141643935773071,8.870547513147962
2.8867364268449096,1.6890378690358117
2.036138125964616,3.4779452674911715
5.070443123455602,8.115780317218574
2.5397599252599505,2.1843797125259656
7.453788842300167,3.4481328765949866
5.074333728601056,8.83145701444098
5.459538241493885,8.854862727905674
5.942293152967304,9.771621764136095
8.116490604134022,2.316814134195833
1.2578295734731508,1.2077260321494343
7.08214529287742,3.83891146698218
7.59518025395089,2.362609508682084
8.495048178108668,3.6792092210820426
8.318194437609758,3.520826789454413
8.850608506210227,3.5194592119666592
5.293346900737637,8.762548171688739
1.8383558993332654,2.4305253534775773
4.986242547474681,9.886125798334872
9.118949275691676,1.8607459555189974
8.110005296382681,5.467412802715076
5.430236744179872,8.70846128071553
7.9390238096463275,3.6617869299839927
2.7832872842925975,2.0126023049796555
1.4746290479691455,1.1703201614213983
1.0433434047233798,1.6403749862277364
1.5787681436735885,1.8034027120413392
5.033927755263702,9.42638683756111
4.909760043204687,10.596553783922431
2.4091717827769785,1.8138399460439263
3.452746528633885,3.397166666316912
3.012284981043539,2.5289838541696703
5.165990165284508,9.095249839889533
1.3574645011633326,2.2894834491459113
7.378252471186927,2.0458722390142148
1.646381145833473,2.509761258212615
4.532280648977703,9.542991058087516
4.895488371356987,8.57473977289535
4.94438696932565,8.548046179267605
7.563290862792916,2.6242830218309434
7.4525330203092714,2.5694873920621424
2.495249809392818,2.488105781600383
8.70357151360976,2.6447938998644123
8.198490649427638,2.80356878868463
1.2078600757876148,3.0988752595126123
2.21467241620897,2.3364707158209406
8.260115681340569,2.9171214696176397
5.2299860714695585,8.661142315123946
2.523392382032407,2.110005203443011
8.102373605473199,3.365484250078556
4.83261233394673,8.798175768379002
5.6484972732805545,8.988565968850558
5.289816586606788,9.162898158291084
5.063189789773206,9.969464499529142
3.2364487549291923,3.0532045054659225
2.3872255697510885,2.821178934519409
6.707259295870019,2.603331411242926
1.4210459236519373,2.4116308759990637
6.514910841027828,3.205095469216369
5.0322372074050605,8.012266716823063
5.097192150788668,8.823416853594656
4.647494072120796,8.972115461171146
8.713220896655736,2.9649165770273247
2.194499811493065,1.9219141673793894
9.179953810993416,2.677793189064307
1.1507775547697514,1.7476128063407845
3.787879869863529,9.442022698180525
9.212550676739953,3.7525579747251743
5.161539636558015,8.873823248936857
9.657991389585435,2.7031729926003507
1.8349689817090136,0.6188473011586492
